oewn_id	primary_lemma	all_lemmas	pos	current_class	current_tier	current_provenance	rules_triggered	top_proposal	rule_proposals	rationale	gloss	examples	hypernyms	troponym_count	confidence_score	decision
oewn-02673757-v	clash	clash|jar|collide	v	dul:Action	propagated_from_hypernym	from oewn-02673287-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be incompatible; be or come into conflict	These colors clash	oewn-02673287-v	0	2	
oewn-00593150-v	click	click|get through|dawn|come home|get across|sink in|penetrate|fall into place	v	dul:Process	propagated_from_hypernym	from oewn-00592510-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become clear or enter one's consciousness or emotions	It dawned on him that she had betrayed him | she was penetrated with sorrow	oewn-00592510-v	0	2	
oewn-01481233-v	clog	clog|choke off|clog up|back up|congest|choke|foul|crap up	v	dul:Action	propagated_from_hypernym	from oewn-01479113-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become or cause to become obstructed	The leaves clog our drains in the Fall | The water pipe is backed up	oewn-01479113-v	3	2	
oewn-02760151-v	close	close	v	dul:Action	propagated_from_hypernym	from oewn-02734659-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be priced or listed when trading stops	The stock market closed high this Friday | My new stocks closed at $59 last night	oewn-02734659-v	0	2	
oewn-00362041-v	cloud over	cloud over	v	dul:State	propagated_from_hypernym	from oewn-00145958-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become overcast	the sky clouded over	oewn-00145958-v	0	2	
oewn-01708490-v	co-author	co-author	v	dul:Action	propagated_from_hypernym	from oewn-01708311-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be a co-author on (a book, a paper)		oewn-01708311-v	0	2	
oewn-01725292-v	co-star	co-star	v	dul:Action	propagated_from_hypernym	from oewn-01724857-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be the co-star in a performance		oewn-01724857-v	0	2	
oewn-00499917-v	coke	coke	v	dul:State	propagated_from_hypernym	from oewn-00145958-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become coke	petroleum oils coke after distillation	oewn-00145958-v	0	2	
oewn-02010723-v	come	come|come in	v	dul:Action	propagated_from_hypernym	from oewn-02009962-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be received	News came in of the massacre in Rwanda	oewn-02009962-v	0	2	
oewn-00549233-v	come back	come back|return	v	dul:Event	propagated_from_hypernym	from oewn-00427254-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be restored	Her old vigor returned	oewn-00427254-v	0	2	
oewn-02731335-v	come in handy	come in handy	v	dul:Action	propagated_from_hypernym	from oewn-02741772-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be useful for a certain purpose		oewn-02741772-v	0	2	
oewn-00361861-v	come to life	come to life|come into being	v	dul:Process	propagated_from_hypernym	from oewn-00361585-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be born or come into existence	All these flowers come to life when the rains come	oewn-00361585-v	0	2	
oewn-00424383-v	come to light	come to light|come to hand	v	dul:Event	propagated_from_hypernym	from oewn-00423043-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be revealed or disclosed	The truth finally came to light	oewn-00423043-v	0	2	
oewn-00610906-v	come to mind	come to mind|spring to mind	v	dul:Event	propagated_from_hypernym	from oewn-00423043-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be remembered	His name comes to mind when you mention the strike	oewn-00423043-v	0	2	
oewn-00753893-v	command	command	v	dul:Action	propagated_from_hypernym	from oewn-02545000-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be in command of	The general commanded a huge army	oewn-02545000-v	2	2	
oewn-02629050-v	complect	complect|interconnect|interlink	v	dul:Action	propagated_from_hypernym	from oewn-02628315-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be interwoven or interconnected	The bones are interconnected via the muscle	oewn-02628315-v	1	2	
oewn-02684248-v	concern	concern|interest|occupy|worry	v	dul:Process	propagated_from_hypernym	from oewn-00630153-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be on the mind of	I worry about the second Germanic consonant shift	oewn-00630153-v	1	2	
oewn-00553083-v	concretize	concretize|concretise	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become specific	the idea concretized in her mind	oewn-00109468-v	0	2	
oewn-00366300-v	condense	condense	v	dul:Action	propagated_from_hypernym	from oewn-00226992-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become more compact or concentrated	Her feelings condensed	oewn-00226992-v	0	2	
oewn-02673287-v	conflict	conflict	v	dul:Action	propagated_from_hypernym	from oewn-02672941-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be in conflict	The two proposals conflict!	oewn-02672941-v	1	2	
oewn-00623406-v	confuse	confuse|throw|fox|befuddle|fuddle|bedevil|confound|discombobulate	v	dul:Action	propagated_from_hypernym	from oewn-00137133-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be confusing or perplexing to; cause to be unable to think clearly	These questions confuse even the experts | This question completely threw me | This question befuddled even the teacher	oewn-00137133-v	3	2	
oewn-02753278-v	connect	connect	v	dul:Action	propagated_from_hypernym	from oewn-02628315-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be scheduled so as to provide continuing service, as in transportation	The local train does not connect with the Amtrak train | The planes don't connect and you will have to wait for four hours	oewn-02628315-v	0	2	
oewn-00305203-v	constrict	constrict|constringe|narrow	v	dul:State	propagated_from_hypernym	from oewn-00420903-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become tight or as if tight	Her throat constricted	oewn-00420903-v	2	2	
oewn-00244458-v	consubstantiate	consubstantiate	v	dul:Action	propagated_from_hypernym	from oewn-00368338-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become united in substance	thought and the object consubstantiate	oewn-00368338-v	0	2	
oewn-02753162-v	contain	contain	v	dul:Process	propagated_from_hypernym	from oewn-00638921-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be divisible by	24 contains 6	oewn-00638921-v	0	2	
oewn-00087488-v	contract	contract|take|get	v	dul:Action	propagated_from_hypernym	from oewn-00087206-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be stricken by an illness, fall victim to an illness	He got AIDS | She came down with pneumonia | She took a chill	oewn-00087206-v	1	2	
oewn-02561616-v	contribute	contribute|lead|conduce	v	dul:Action	propagated_from_hypernym	from oewn-02560630-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be conducive to	The use of computers in the classroom led to better writing	oewn-02560630-v	1	2	
oewn-00032290-v	convulse	convulse	v	dul:Process	propagated_from_hypernym	from oewn-00031813-v[tier2_indirect]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be overcome with laughter		oewn-00031813-v	0	2	
oewn-00274762-v	corrode	corrode|rust	v	dul:State	propagated_from_hypernym	from oewn-00209244-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become destroyed by water, air, or a corrosive such as an acid	The metal corroded | The pipes rusted	oewn-00209244-v	1	2	
oewn-01151046-v	cover	cover	v	dul:Action	propagated_from_hypernym	from oewn-01130619-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be responsible for guarding an opponent in a game		oewn-01130619-v	0	2	
oewn-02315654-v	cover	cover	v	dul:Action	propagated_from_hypernym	from oewn-02677669-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be sufficient to meet, defray, or offset the charge or cost of	Is this enough to cover the check?	oewn-02677669-v	0	2	
oewn-00337070-v	crack	crack|check|break	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become fractured; break or crack on the surface only	The glass cracked when it was heated	oewn-00109468-v	1	2	
oewn-00486822-v	crown	crown|top	v	dul:Action	propagated_from_hypernym	from oewn-00486540-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be the culminating event	The speech crowned the meeting	oewn-00486540-v	0	2	
oewn-00560467-v	crush	crush	v	dul:Event	propagated_from_hypernym	from oewn-00334996-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become injured, broken, or distorted by pressure	The plastic bottle crushed against the wall	oewn-00334996-v	0	2	
oewn-00313162-v	darken	darken	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become dark or darker	The sky darkened	oewn-00109468-v	3	2	
oewn-00529916-v	dawn	dawn	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become light	It started to dawn, and we had to get up	oewn-00109468-v	0	2	
oewn-00552287-v	deepen	deepen|change	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become deeper in tone	His voice began to change when he was 12 years old | Her voice deepened when she whispered the password	oewn-00109468-v	0	2	
oewn-01130221-v	defend	defend	v	dul:Action	propagated_from_hypernym	from oewn-02455370-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be on the defensive; act against an attack		oewn-02455370-v	4	2	
oewn-00478596-v	deform	deform	v	dul:State	propagated_from_hypernym	from oewn-00140787-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become misshapen	The sidewalk deformed during the earthquake	oewn-00140787-v	0	2	
oewn-02539573-v	democratize	democratize|democratise	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become (more) democratic; of nations		oewn-00109468-v	0	2	
oewn-02670312-v	depend	depend	v	dul:Action	propagated_from_hypernym	from oewn-02634015-v[tier2_indirect]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be contingent upon (something that is elided)	That depends	oewn-02634015-v	1	2	
oewn-02669926-v	depend on	depend on|rely on	v	dul:Action	propagated_from_hypernym	from oewn-02634015-v[tier2_indirect]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be dependent on, as for support or maintenance	elderly parents often depend on their adult children	oewn-02634015-v	0	2	
oewn-02717862-v	depend on	depend on|devolve on|depend upon|ride|turn on|hinge on|hinge upon	v	dul:Action	propagated_from_hypernym	from oewn-02634015-v[tier2_indirect]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be contingent on	The outcomes rides on the results of the election | Your grade will depend on your homework	oewn-02634015-v	1	2	
oewn-02652462-v	deserve	deserve|merit	v	dul:Action	propagated_from_hypernym	from oewn-02634015-v[tier2_indirect]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be worthy or deserving	You deserve a promotion after all the hard work you have done	oewn-02634015-v	1	2	
oewn-00208905-v	deteriorate	deteriorate	v	dul:State	propagated_from_hypernym	from oewn-00209244-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become worse or disintegrate	His mind deteriorated	oewn-00209244-v	2	2	
oewn-00506798-v	devitrify	devitrify	v	dul:Process	propagated_from_hypernym	from oewn-00444625-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become crystalline		oewn-00444625-v	0	2	
oewn-00428636-v	die out	die out|die off	v	dul:Action	propagated_from_hypernym	from oewn-00427911-v[tier1_derivation]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become extinct	Dinosaurs died out	oewn-00427911-v	0	2	
oewn-00118882-v	differentiate	differentiate	v	dul:State	propagated_from_hypernym	from oewn-00160461-v[tier2_indirect]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become distinct and acquire a different character		oewn-00160461-v	0	2	
oewn-00119332-v	differentiate	differentiate	v	dul:Action	propagated_from_hypernym	from oewn-00252905-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become different during development	cells differentiate	oewn-00252905-v	0	2	
oewn-00482486-v	digest	digest	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become assimilated into the body	Protein digests in a few hours	oewn-00109468-v	0	2	
oewn-00314386-v	dim	dim	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become dim or lusterless	the lights dimmed and the curtain rose	oewn-00109468-v	0	2	
oewn-00806464-v	disagree	disagree|differ|dissent|take issue	v	dul:Process	propagated_from_hypernym	from oewn-00630153-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be of different opinions	I beg to differ! | She disagrees with her husband on many questions	oewn-00630153-v	3	2	
oewn-00160820-v	dissimilate	dissimilate	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become dissimilar by changing the sound qualities	These consonants dissimilate	oewn-00109468-v	0	2	
oewn-02139793-v	dissonate	dissonate	v	dul:Action	propagated_from_hypernym	from oewn-02139513-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be dissonant or harsh	The violins in this piece dissonated disturbingly	oewn-02139513-v	0	2	
oewn-00653662-v	distinguish	distinguish|mark|differentiate	v	dul:Action	propagated_from_hypernym	from oewn-00958719-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be a distinctive feature, attribute, or trait; sometimes in a very positive sense	His modesty distinguishes him from his peers	oewn-00958719-v	1	2	
oewn-02653015-v	dominate	dominate	v	dul:Action	propagated_from_hypernym	from oewn-02542223-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be in control	Her husband completely dominates her	oewn-02542223-v	2	2	
oewn-02703452-v	dote	dote	v	dul:Action	propagated_from_hypernym	from oewn-00248912-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be foolish or senile due to old age		oewn-00248912-v	0	2	
oewn-00572467-v	drift	drift	v	dul:Action	propagated_from_hypernym	from oewn-00158612-v[tier1_derivation]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be piled up in banks or heaps by the force of wind or a current	snow drifting several feet high | sand drifting like snow	oewn-00158612-v	0	2	
oewn-00739010-v	drink in	drink in|drink	v	dul:Process	propagated_from_hypernym	from oewn-00602438-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be fascinated or spell-bound by; pay close attention to	The mother drinks in every word of her son on the stage	oewn-00602438-v	0	2	
oewn-02110088-v	drown	drown	v	dul:Action	propagated_from_hypernym	from oewn-01995486-v[propagated_from_hypernym]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be in danger of dying from submersion in a liquid and asphyxiation	the divers saved the drowning child	oewn-01995486-v	0	2	
oewn-00016373-v	drowse	drowse	v	dul:Action	propagated_from_hypernym	from oewn-00014398-v[tier2_indirect]	R1	dul:State	R1:dul:State	R1=gloss_starts_'be'	be on the verge of sleeping	The students were drowsing in the 8 AM class	oewn-00014398-v	1	2	
oewn-00219829-v	dry	dry|dry out	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become dry or drier	The laundry dries in the sun	oewn-00109468-v	2	2	
oewn-00392673-v	dull	dull	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become dull or lusterless in appearance; lose shine or brightness	the varnished table top dulled with time	oewn-00109468-v	0	2	
oewn-00313357-v	dusk	dusk	v	dul:State	propagated_from_hypernym	from oewn-00313162-v[propagated_from_hypernym]	R1	dul:Achievement	R1:dul:Achievement	R1=gloss_starts_'become'	become dusk		oewn-00313162-v	0	2	
